COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Morocco,2016,2,ILI CASES,25TO59,,,TOTAL,,528.00
Morocco,2016,2,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,2,ILI CASES,60TO,,,Negative,,326.00
Morocco,2016,2,ILI CASES,60TO,,,TOTAL,,326.00
Morocco,2016,2,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,2,ILI CASES,UNKNOWN,,,,,
Morocco,2016,2,ILI CASES,ALL,,,,,2030.00
Morocco,2016,2,ILI CASES,ALL,,,,,
Morocco,2016,2,ILI OUTPATIENTS,ALL,,,,,142052.00
Morocco,2016,2,ARI OUTPATIENTS,ALL,,,,,14603.00
Morocco,2016,3,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2016,3,ILI CASES,0TO4,,,Negative,,389.00
Morocco,2016,3,ILI CASES,0TO4,,,TOTAL,,391.00
Morocco,2016,3,ILI CASES,0TO4,,,,,
Morocco,2016,3,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,3,ILI CASES,5TO14,,,Negative,,390.00
Morocco,2016,3,ILI CASES,5TO14,,,TOTAL,,390.00
Morocco,2016,3,ILI CASES,5TO14,,,,,
Morocco,2016,3,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,3,ILI CASES,15TO24,,,Negative,,492.00
Morocco,2016,3,ILI CASES,15TO24,,,TOTAL,,492.00
Morocco,2016,3,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2016,3,ILI CASES,25TO59,,,Negative,,606.00
Morocco,2016,3,ILI CASES,25TO59,,,TOTAL,,607.00
Morocco,2016,3,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,3,ILI CASES,60TO,,,Negative,,303.00
Morocco,2016,3,ILI CASES,60TO,,,TOTAL,,303.00
Morocco,2016,3,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,3,ILI CASES,UNKNOWN,,,,,
Morocco,2016,3,ILI CASES,ALL,,,,,2183.00
Morocco,2016,3,ILI CASES,ALL,,,,,
Morocco,2016,3,ILI OUTPATIENTS,ALL,,,,,144719.00
Morocco,2016,3,ARI OUTPATIENTS,ALL,,,,,15675.00
Morocco,2016,4,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2016,4,ILI CASES,0TO4,,,Negative,,471.00
Morocco,2016,4,ILI CASES,0TO4,,,TOTAL,,473.00
Morocco,2016,4,ILI CASES,0TO4,,,,,
Morocco,2016,4,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,4,ILI CASES,5TO14,,,Negative,,476.00
Morocco,2016,4,ILI CASES,5TO14,,,TOTAL,,476.00
Morocco,2016,4,ILI CASES,5TO14,,,,,
Morocco,2016,4,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,4,ILI CASES,15TO24,,,Negative,,512.00
Morocco,2016,4,ILI CASES,15TO24,,,TOTAL,,512.00
Morocco,2016,4,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2016,4,ILI CASES,25TO59,,,Negative,,700.00
Morocco,2016,4,ILI CASES,25TO59,,,TOTAL,,703.00
Morocco,2016,4,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,4,ILI CASES,60TO,,,Negative,,329.00
Morocco,2016,4,ILI CASES,60TO,,,TOTAL,,330.00
Morocco,2016,4,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,4,ILI CASES,UNKNOWN,,,,,
Morocco,2016,4,ILI CASES,ALL,,,,,2494.00
Morocco,2016,4,ILI CASES,ALL,,,,,
Morocco,2016,4,ILI OUTPATIENTS,ALL,,,,,158737.00
Morocco,2016,4,ARI OUTPATIENTS,ALL,,,,,16580.00
Morocco,2016,5,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,5,ILI CASES,0TO4,,,Negative,,377.00
Morocco,2016,5,ILI CASES,0TO4,,,TOTAL,,377.00
Morocco,2016,5,ILI CASES,0TO4,,,,,
Morocco,2016,5,ILI CASES,5TO14,,,Positive,,4.00
Morocco,2016,5,ILI CASES,5TO14,,,Negative,,419.00
Morocco,2016,5,ILI CASES,5TO14,,,TOTAL,,423.00
Morocco,2016,5,ILI CASES,5TO14,,,,,
Morocco,2016,5,ILI CASES,15TO24,,,Positive,,3.00
Morocco,2016,5,ILI CASES,15TO24,,,Negative,,514.00
Morocco,2016,5,ILI CASES,15TO24,,,TOTAL,,517.00
Morocco,2016,5,ILI CASES,25TO59,,,Positive,,4.00
Morocco,2016,5,ILI CASES,25TO59,,,Negative,,650.00
Morocco,2016,5,ILI CASES,25TO59,,,TOTAL,,654.00
Morocco,2016,5,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,5,ILI CASES,60TO,,,Negative,,368.00
Morocco,2016,5,ILI CASES,60TO,,,TOTAL,,369.00
Morocco,2016,5,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,5,ILI CASES,UNKNOWN,,,,,
Morocco,2016,5,ILI CASES,ALL,,,,,2340.00
Morocco,2016,5,ILI CASES,ALL,,,,,
Morocco,2016,5,ILI OUTPATIENTS,ALL,,,,,312497.00
Morocco,2016,5,ARI OUTPATIENTS,ALL,,,,,17125.00
Morocco,2016,6,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2016,6,ILI CASES,0TO4,,,Negative,,440.00
Morocco,2016,6,ILI CASES,0TO4,,,TOTAL,,442.00
Morocco,2016,6,ILI CASES,0TO4,,,,,
Morocco,2016,6,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,6,ILI CASES,5TO14,,,Negative,,388.00
Morocco,2016,6,ILI CASES,5TO14,,,TOTAL,,388.00
Morocco,2016,6,ILI CASES,5TO14,,,,,
Morocco,2016,6,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,6,ILI CASES,15TO24,,,Negative,,508.00
Morocco,2016,6,ILI CASES,15TO24,,,TOTAL,,508.00
Morocco,2016,6,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,6,ILI CASES,25TO59,,,Negative,,741.00
Morocco,2016,6,ILI CASES,25TO59,,,TOTAL,,741.00
Morocco,2016,6,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,6,ILI CASES,60TO,,,Negative,,311.00
Morocco,2016,6,ILI CASES,60TO,,,TOTAL,,311.00
Morocco,2016,6,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,6,ILI CASES,UNKNOWN,,,,,
Morocco,2016,6,ILI CASES,ALL,,,,,2390.00
Morocco,2016,6,ILI CASES,ALL,,,,,
Morocco,2016,6,ILI OUTPATIENTS,ALL,,,,,151058.00
Morocco,2016,6,ARI OUTPATIENTS,ALL,,,,,16502.00
Morocco,2016,7,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,7,ILI CASES,0TO4,,,Negative,,523.00
Morocco,2016,7,ILI CASES,0TO4,,,TOTAL,,523.00
Morocco,2016,7,ILI CASES,0TO4,,,,,
Morocco,2016,7,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,7,ILI CASES,5TO14,,,Negative,,442.00
Morocco,2016,7,ILI CASES,5TO14,,,TOTAL,,442.00
Morocco,2016,7,ILI CASES,5TO14,,,,,
Morocco,2016,7,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2016,7,ILI CASES,15TO24,,,Negative,,572.00
Morocco,2016,7,ILI CASES,15TO24,,,TOTAL,,573.00
Morocco,2016,7,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,7,ILI CASES,25TO59,,,Negative,,661.00
Morocco,2016,7,ILI CASES,25TO59,,,TOTAL,,661.00
Morocco,2016,7,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,7,ILI CASES,60TO,,,Negative,,272.00
Morocco,2016,7,ILI CASES,60TO,,,TOTAL,,272.00
Morocco,2016,7,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,7,ILI CASES,UNKNOWN,,,,,
Morocco,2016,7,ILI CASES,ALL,,,,,2471.00
Morocco,2016,7,ILI CASES,ALL,,,,,
Morocco,2016,7,ILI OUTPATIENTS,ALL,,,,,152835.00
Morocco,2016,7,ARI OUTPATIENTS,ALL,,,,,15994.00
Morocco,2016,8,ILI CASES,0TO4,,,Positive,,1.00
Morocco,2016,8,ILI CASES,0TO4,,,Negative,,522.00
Morocco,2016,8,ILI CASES,0TO4,,,TOTAL,,523.00
Morocco,2016,8,ILI CASES,0TO4,,,,,
Morocco,2016,8,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,8,ILI CASES,5TO14,,,Negative,,454.00
Morocco,2016,8,ILI CASES,5TO14,,,TOTAL,,454.00
Morocco,2016,8,ILI CASES,5TO14,,,,,
Morocco,2016,8,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2016,8,ILI CASES,15TO24,,,Negative,,605.00
Morocco,2016,8,ILI CASES,15TO24,,,TOTAL,,606.00
Morocco,2016,8,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2016,8,ILI CASES,25TO59,,,Negative,,675.00
Morocco,2016,8,ILI CASES,25TO59,,,TOTAL,,676.00
Morocco,2016,8,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,8,ILI CASES,60TO,,,Negative,,234.00
Morocco,2016,8,ILI CASES,60TO,,,TOTAL,,234.00
Morocco,2016,8,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,8,ILI CASES,UNKNOWN,,,,,
Morocco,2016,8,ILI CASES,ALL,,,,,2493.00
Morocco,2016,8,ILI CASES,ALL,,,,,
Morocco,2016,8,ILI OUTPATIENTS,ALL,,,,,152195.00
Morocco,2016,8,ARI OUTPATIENTS,ALL,,,,,16304.00
Morocco,2016,9,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,9,ILI CASES,0TO4,,,Negative,,403.00
Morocco,2016,9,ILI CASES,0TO4,,,TOTAL,,403.00
Morocco,2016,9,ILI CASES,0TO4,,,,,
Morocco,2016,9,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,9,ILI CASES,5TO14,,,Negative,,432.00
Morocco,2016,9,ILI CASES,5TO14,,,TOTAL,,432.00
Morocco,2016,9,ILI CASES,5TO14,,,,,
Morocco,2016,9,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2016,9,ILI CASES,15TO24,,,Negative,,519.00
Morocco,2016,9,ILI CASES,15TO24,,,TOTAL,,520.00
Morocco,2016,9,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2016,9,ILI CASES,25TO59,,,Negative,,683.00
Morocco,2016,9,ILI CASES,25TO59,,,TOTAL,,686.00
Morocco,2016,9,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,9,ILI CASES,60TO,,,Negative,,333.00
Morocco,2016,9,ILI CASES,60TO,,,TOTAL,,333.00
Morocco,2016,9,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,9,ILI CASES,UNKNOWN,,,,,
Morocco,2016,9,ILI CASES,ALL,,,,,2374.00
Morocco,2016,9,ILI CASES,ALL,,,,,
Morocco,2016,9,ILI OUTPATIENTS,ALL,,,,,149432.00
Morocco,2016,9,ARI OUTPATIENTS,ALL,,,,,16466.00
Morocco,2016,10,ILI CASES,0TO4,,,Positive,,4.00
Morocco,2016,10,ILI CASES,0TO4,,,Negative,,467.00
Morocco,2016,10,ILI CASES,0TO4,,,TOTAL,,471.00
Morocco,2016,10,ILI CASES,0TO4,,,,,
Morocco,2016,10,ILI CASES,5TO14,,,Positive,,3.00
Morocco,2016,10,ILI CASES,5TO14,,,Negative,,480.00
Morocco,2016,10,ILI CASES,5TO14,,,TOTAL,,483.00
Morocco,2016,10,ILI CASES,5TO14,,,,,
Morocco,2016,10,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2016,10,ILI CASES,15TO24,,,Negative,,616.00
Morocco,2016,10,ILI CASES,15TO24,,,TOTAL,,617.00
Morocco,2016,10,ILI CASES,25TO59,,,Positive,,3.00
Morocco,2016,10,ILI CASES,25TO59,,,Negative,,682.00
Morocco,2016,10,ILI CASES,25TO59,,,TOTAL,,685.00
Morocco,2016,10,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,10,ILI CASES,60TO,,,Negative,,298.00
Morocco,2016,10,ILI CASES,60TO,,,TOTAL,,299.00
Morocco,2016,10,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,10,ILI CASES,UNKNOWN,,,,,
Morocco,2016,10,ILI CASES,ALL,,,,,2555.00
Morocco,2016,10,ILI CASES,ALL,,,,,
Morocco,2016,10,ILI OUTPATIENTS,ALL,,,,,156821.00
Morocco,2016,10,ARI OUTPATIENTS,ALL,,,,,17153.00
Morocco,2016,11,ILI CASES,0TO4,,,Positive,,1.00
Morocco,2016,11,ILI CASES,0TO4,,,Negative,,352.00
Morocco,2016,11,ILI CASES,0TO4,,,TOTAL,,353.00
Morocco,2016,11,ILI CASES,0TO4,,,,,
Morocco,2016,11,ILI CASES,5TO14,,,Positive,,3.00
Morocco,2016,11,ILI CASES,5TO14,,,Negative,,427.00
Morocco,2016,11,ILI CASES,5TO14,,,TOTAL,,430.00
Morocco,2016,11,ILI CASES,5TO14,,,,,
Morocco,2016,11,ILI CASES,15TO24,,,Positive,,2.00
Morocco,2016,11,ILI CASES,15TO24,,,Negative,,557.00
Morocco,2016,11,ILI CASES,15TO24,,,TOTAL,,559.00
Morocco,2016,11,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,11,ILI CASES,25TO59,,,Negative,,580.00
Morocco,2016,11,ILI CASES,25TO59,,,TOTAL,,580.00
Morocco,2016,11,ILI CASES,60TO,,,Positive,,3.00
Morocco,2016,11,ILI CASES,60TO,,,Negative,,381.00
Morocco,2016,11,ILI CASES,60TO,,,TOTAL,,384.00
Morocco,2016,11,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,11,ILI CASES,UNKNOWN,,,,,
Morocco,2016,11,ILI CASES,ALL,,,,,2306.00
Morocco,2016,11,ILI CASES,ALL,,,,,
Morocco,2016,11,ILI OUTPATIENTS,ALL,,,,,152486.00
Morocco,2016,11,ARI OUTPATIENTS,ALL,,,,,16840.00
Morocco,2016,12,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,12,ILI CASES,0TO4,,,Negative,,450.00
Morocco,2016,12,ILI CASES,0TO4,,,TOTAL,,450.00
Morocco,2016,12,ILI CASES,0TO4,,,,,
Morocco,2016,12,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,12,ILI CASES,5TO14,,,Negative,,453.00
Morocco,2016,12,ILI CASES,5TO14,,,TOTAL,,453.00
Morocco,2016,12,ILI CASES,5TO14,,,,,
Morocco,2016,12,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,12,ILI CASES,15TO24,,,Negative,,531.00
Morocco,2016,12,ILI CASES,15TO24,,,TOTAL,,531.00
Morocco,2016,12,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,12,ILI CASES,25TO59,,,Negative,,567.00
Morocco,2016,12,ILI CASES,25TO59,,,TOTAL,,567.00
Morocco,2016,12,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,12,ILI CASES,60TO,,,Negative,,343.00
Morocco,2016,12,ILI CASES,60TO,,,TOTAL,,343.00
Morocco,2016,12,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,12,ILI CASES,UNKNOWN,,,,,
Morocco,2016,12,ILI CASES,ALL,,,,,2344.00
Morocco,2016,12,ILI CASES,ALL,,,,,
Morocco,2016,12,ILI OUTPATIENTS,ALL,,,,,159991.00
Morocco,2016,12,ARI OUTPATIENTS,ALL,,,,,17126.00
Morocco,2016,13,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,13,ILI CASES,0TO4,,,Negative,,459.00
Morocco,2016,13,ILI CASES,0TO4,,,TOTAL,,459.00
Morocco,2016,13,ILI CASES,0TO4,,,,,
Morocco,2016,13,ILI CASES,5TO14,,,Positive,,2.00
Morocco,2016,13,ILI CASES,5TO14,,,Negative,,466.00
Morocco,2016,13,ILI CASES,5TO14,,,TOTAL,,468.00
Morocco,2016,13,ILI CASES,5TO14,,,,,
Morocco,2016,13,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,13,ILI CASES,15TO24,,,Negative,,523.00
Morocco,2016,13,ILI CASES,15TO24,,,TOTAL,,523.00
Morocco,2016,13,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2016,13,ILI CASES,25TO59,,,Negative,,547.00
Morocco,2016,13,ILI CASES,25TO59,,,TOTAL,,549.00
Morocco,2016,13,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,13,ILI CASES,60TO,,,Negative,,217.00
Morocco,2016,13,ILI CASES,60TO,,,TOTAL,,217.00
Morocco,2016,13,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,13,ILI CASES,UNKNOWN,,,,,
Morocco,2016,13,ILI CASES,ALL,,,,,2216.00
Morocco,2016,13,ILI CASES,ALL,,,,,
Morocco,2016,13,ILI OUTPATIENTS,ALL,,,,,154876.00
Morocco,2016,13,ARI OUTPATIENTS,ALL,,,,,16280.00
Morocco,2016,14,ILI CASES,0TO4,,,Positive,,2.00
Morocco,2016,14,ILI CASES,0TO4,,,Negative,,515.00
Morocco,2016,14,ILI CASES,0TO4,,,TOTAL,,517.00
Morocco,2016,14,ILI CASES,0TO4,,,,,
Morocco,2016,14,ILI CASES,5TO14,,,Positive,,6.00
Morocco,2016,14,ILI CASES,5TO14,,,Negative,,495.00
Morocco,2016,14,ILI CASES,5TO14,,,TOTAL,,501.00
Morocco,2016,14,ILI CASES,5TO14,,,,,
Morocco,2016,14,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,14,ILI CASES,15TO24,,,Negative,,589.00
Morocco,2016,14,ILI CASES,15TO24,,,TOTAL,,589.00
Morocco,2016,14,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,14,ILI CASES,25TO59,,,Negative,,550.00
Morocco,2016,14,ILI CASES,25TO59,,,TOTAL,,550.00
Morocco,2016,14,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,14,ILI CASES,60TO,,,Negative,,222.00
Morocco,2016,14,ILI CASES,60TO,,,TOTAL,,222.00
Morocco,2016,14,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,14,ILI CASES,UNKNOWN,,,,,
Morocco,2016,14,ILI CASES,ALL,,,,,2379.00
Morocco,2016,14,ILI CASES,ALL,,,,,
Morocco,2016,14,ILI OUTPATIENTS,ALL,,,,,171744.00
Morocco,2016,14,ARI OUTPATIENTS,ALL,,,,,17349.00
Morocco,2016,15,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,15,ILI CASES,0TO4,,,Negative,,369.00
Morocco,2016,15,ILI CASES,0TO4,,,TOTAL,,369.00
Morocco,2016,15,ILI CASES,0TO4,,,,,
Morocco,2016,15,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,15,ILI CASES,5TO14,,,Negative,,411.00
Morocco,2016,15,ILI CASES,5TO14,,,TOTAL,,411.00
Morocco,2016,15,ILI CASES,5TO14,,,,,
Morocco,2016,15,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,15,ILI CASES,15TO24,,,Negative,,479.00
Morocco,2016,15,ILI CASES,15TO24,,,TOTAL,,479.00
Morocco,2016,15,ILI CASES,25TO59,,,Positive,,1.00
Morocco,2016,15,ILI CASES,25TO59,,,Negative,,529.00
Morocco,2016,15,ILI CASES,25TO59,,,TOTAL,,530.00
Morocco,2016,15,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,15,ILI CASES,60TO,,,Negative,,187.00
Morocco,2016,15,ILI CASES,60TO,,,TOTAL,,188.00
Morocco,2016,15,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,15,ILI CASES,UNKNOWN,,,,,
Morocco,2016,15,ILI CASES,ALL,,,,,1977.00
Morocco,2016,15,ILI CASES,ALL,,,,,
Morocco,2016,15,ILI OUTPATIENTS,ALL,,,,,165151.00
Morocco,2016,15,ARI OUTPATIENTS,ALL,,,,,16283.00
Morocco,2016,16,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,16,ILI CASES,0TO4,,,Negative,,361.00
Morocco,2016,16,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,16,ILI CASES,0TO4,,,,,
Morocco,2016,16,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,16,ILI CASES,5TO14,,,Negative,,371.00
Morocco,2016,16,ILI CASES,5TO14,,,TOTAL,,
Morocco,2016,16,ILI CASES,5TO14,,,,,
Morocco,2016,16,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,16,ILI CASES,15TO24,,,Negative,,455.00
Morocco,2016,16,ILI CASES,15TO24,,,TOTAL,,455.00
Morocco,2016,16,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,16,ILI CASES,25TO59,,,Negative,,450.00
Morocco,2016,16,ILI CASES,25TO59,,,TOTAL,,
Morocco,2016,16,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,16,ILI CASES,60TO,,,Negative,,187.00
Morocco,2016,16,ILI CASES,60TO,,,TOTAL,,
Morocco,2016,16,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,16,ILI CASES,UNKNOWN,,,,,
Morocco,2016,16,ILI CASES,ALL,,,,,1824.00
Morocco,2016,16,ILI CASES,ALL,,,,,
Morocco,2016,16,ILI OUTPATIENTS,ALL,,,,,142694.00
Morocco,2016,16,ARI OUTPATIENTS,ALL,,,,,13306.00
Morocco,2016,17,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,17,ILI CASES,0TO4,,,Negative,,325.00
Morocco,2016,17,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,17,ILI CASES,0TO4,,,,,
Morocco,2016,17,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,17,ILI CASES,5TO14,,,Negative,,298.00
Morocco,2016,17,ILI CASES,5TO14,,,TOTAL,,
Morocco,2016,17,ILI CASES,5TO14,,,,,
Morocco,2016,17,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,17,ILI CASES,15TO24,,,Negative,,350.00
Morocco,2016,17,ILI CASES,15TO24,,,TOTAL,,350.00
Morocco,2016,17,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,17,ILI CASES,25TO59,,,Negative,,418.00
Morocco,2016,17,ILI CASES,25TO59,,,TOTAL,,
Morocco,2016,17,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,17,ILI CASES,60TO,,,Negative,,159.00
Morocco,2016,17,ILI CASES,60TO,,,TOTAL,,
Morocco,2016,17,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,17,ILI CASES,UNKNOWN,,,,,
Morocco,2016,17,ILI CASES,ALL,,,,,1551.00
Morocco,2016,17,ILI CASES,ALL,,,,,
Morocco,2016,17,ILI OUTPATIENTS,ALL,,,,,142793.00
Morocco,2016,17,ARI OUTPATIENTS,ALL,,,,,12722.00
Morocco,2016,18,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,18,ILI CASES,0TO4,,,Negative,,343.00
Morocco,2016,18,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,18,ILI CASES,0TO4,,,,,
Morocco,2016,18,ILI CASES,5TO14,,,Positive,,1.00
Morocco,2016,18,ILI CASES,5TO14,,,Negative,,286.00
Morocco,2016,18,ILI CASES,5TO14,,,TOTAL,,
Morocco,2016,18,ILI CASES,5TO14,,,,,
Morocco,2016,18,ILI CASES,15TO24,,,Positive,,1.00
Morocco,2016,18,ILI CASES,15TO24,,,Negative,,379.00
Morocco,2016,18,ILI CASES,15TO24,,,TOTAL,,380.00
Morocco,2016,18,ILI CASES,25TO59,,,Positive,,2.00
Morocco,2016,18,ILI CASES,25TO59,,,Negative,,387.00
Morocco,2016,18,ILI CASES,25TO59,,,TOTAL,,
Morocco,2016,18,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,18,ILI CASES,60TO,,,Negative,,150.00
Morocco,2016,18,ILI CASES,60TO,,,TOTAL,,
Morocco,2016,18,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,18,ILI CASES,UNKNOWN,,,,,
Morocco,2016,18,ILI CASES,ALL,,,,,1549.00
Morocco,2016,18,ILI CASES,ALL,,,,,
Morocco,2016,18,ILI OUTPATIENTS,ALL,,,,,149831.00
Morocco,2016,18,ARI OUTPATIENTS,ALL,,,,,13643.00
Morocco,2016,19,ILI CASES,0TO4,,,Positive,,0.00
Morocco,2016,19,ILI CASES,0TO4,,,Negative,,328.00
Morocco,2016,19,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,19,ILI CASES,0TO4,,,,,
Morocco,2016,19,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,19,ILI CASES,5TO14,,,Negative,,303.00
Morocco,2016,19,ILI CASES,5TO14,,,TOTAL,,
Morocco,2016,19,ILI CASES,5TO14,,,,,
Morocco,2016,19,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,19,ILI CASES,15TO24,,,Negative,,343.00
Morocco,2016,19,ILI CASES,15TO24,,,TOTAL,,343.00
Morocco,2016,19,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,19,ILI CASES,25TO59,,,Negative,,337.00
Morocco,2016,19,ILI CASES,25TO59,,,TOTAL,,
Morocco,2016,19,ILI CASES,60TO,,,Positive,,0.00
Morocco,2016,19,ILI CASES,60TO,,,Negative,,125.00
Morocco,2016,19,ILI CASES,60TO,,,TOTAL,,
Morocco,2016,19,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,19,ILI CASES,UNKNOWN,,,,,
Morocco,2016,19,ILI CASES,ALL,,,,,1436.00
Morocco,2016,19,ILI CASES,ALL,,,,,
Morocco,2016,19,ILI OUTPATIENTS,ALL,,,,,128134.00
Morocco,2016,19,ARI OUTPATIENTS,ALL,,,,,13021.00
Morocco,2016,20,ILI CASES,0TO4,,,Positive,,10.00
Morocco,2016,20,ILI CASES,0TO4,,,Negative,,335.00
Morocco,2016,20,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,20,ILI CASES,0TO4,,,,,
Morocco,2016,20,ILI CASES,5TO14,,,Positive,,0.00
Morocco,2016,20,ILI CASES,5TO14,,,Negative,,321.00
Morocco,2016,20,ILI CASES,5TO14,,,TOTAL,,
Morocco,2016,20,ILI CASES,5TO14,,,,,
Morocco,2016,20,ILI CASES,15TO24,,,Positive,,0.00
Morocco,2016,20,ILI CASES,15TO24,,,Negative,,345.00
Morocco,2016,20,ILI CASES,15TO24,,,TOTAL,,345.00
Morocco,2016,20,ILI CASES,25TO59,,,Positive,,0.00
Morocco,2016,20,ILI CASES,25TO59,,,Negative,,318.00
Morocco,2016,20,ILI CASES,25TO59,,,TOTAL,,
Morocco,2016,20,ILI CASES,60TO,,,Positive,,1.00
Morocco,2016,20,ILI CASES,60TO,,,Negative,,137.00
Morocco,2016,20,ILI CASES,60TO,,,TOTAL,,
Morocco,2016,20,ILI CASES,UNKNOWN,,,,,0.00
Morocco,2016,20,ILI CASES,UNKNOWN,,,,,
Morocco,2016,20,ILI CASES,ALL,,,,,1467.00
Morocco,2016,20,ILI CASES,ALL,,,,,
Morocco,2016,20,ILI OUTPATIENTS,ALL,,,,,157358.00
Morocco,2016,20,ARI OUTPATIENTS,ALL,,,,,13208.00
Morocco,2016,21,ILI CASES,0TO4,,,Positive,,1.00
Morocco,2016,21,ILI CASES,0TO4,,,Negative,,327.00
Morocco,2016,21,ILI CASES,0TO4,,,TOTAL,,
Morocco,2016,21,ILI CASES,0TO4,,,,,
Morocco,2016,21,ILI CASES,5TO14,,,Positive,,0.00
